lat,lon
53.40255,-6.31547
53.40219,-6.31669
53.40192,-6.31748
53.40187,-6.31766
53.40183,-6.31778
53.40179,-6.31787
53.40177,-6.31806
53.39317,-6.34146
53.39312,-6.34158
53.39308,-6.34171
53.39305,-6.34178
53.39023,-6.34947
53.39013,-6.34972
53.39006,-6.34993
53.39005,-6.34994
53.38897,-6.35282
53.38833,-6.35441
53.38731,-6.3566
53.38715,-6.35689
53.38656,-6.35787
53.38628,-6.3583
53.38571,-6.35909
53.38525,-6.35966
53.38439,-6.36066
53.38438,-6.36068
53.38256,-6.36278
53.38244,-6.36293
53.3804,-6.36524
53.38038,-6.36527
53.37896,-6.36693
53.37873,-6.36718
53.37528,-6.37115
53.37448,-6.37201
53.37352,-6.37295
53.3723,-6.37408
53.37198,-6.37441
53.37193,-6.37448
53.37165,-6.37481
53.37151,-6.37499
53.37108,-6.37561
53.3706,-6.37642
53.37045,-6.3767
53.37001,-6.37746
53.36968,-6.378
53.36915,-6.37874
53.36874,-6.37924
53.36849,-6.37952
53.36774,-6.38024
53.36749,-6.38044
53.36702,-6.38079
53.36659,-6.38106
53.36617,-6.38128
53.36573,-6.38148
53.36537,-6.38161
53.36481,-6.38176
53.36446,-6.38188
53.36399,-6.382
53.36301,-6.38239
53.36277,-6.3825
53.3626,-6.38256
53.36216,-6.38269
53.35959,-6.38328
53.35696,-6.38402
53.35641,-6.38416
53.35533,-6.38437
53.35515,-6.38442
53.35253,-6.38505
53.35251,-6.38505
53.35162,-6.38527
53.34796,-6.38607
53.34769,-6.38612
53.34559,-6.38662
53.3425,-6.38731
53.34197,-6.38739
53.34154,-6.38743
53.34144,-6.38743
53.34131,-6.38744
53.3407,-6.38743
53.34018,-6.38739
53.34014,-6.38739
53.33994,-6.38736
53.33922,-6.3872
53.33893,-6.38711
53.33837,-6.38691
53.33807,-6.38678
53.33775,-6.38662
53.33714,-6.38626
53.33687,-6.38608
53.3365,-6.38585
53.33621,-6.38564
53.33562,-6.38517
53.33542,-6.38499
53.33481,-6.38437
53.334,-6.38349
53.33376,-6.38326
53.32495,-6.37393
53.32374,-6.37262
53.32267,-6.3716
53.32219,-6.37123
53.32143,-6.37056
53.32074,-6.37
53.32063,-6.36992
53.31919,-6.36874
53.31698,-6.36699
53.31685,-6.36687
53.31637,-6.36646
53.3159,-6.36602
53.31572,-6.36584
53.31563,-6.36576
53.31451,-6.3646
53.31432,-6.36439
53.31334,-6.36339
53.31238,-6.3625
53.31183,-6.36203
53.31097,-6.36137
53.31057,-6.36108
53.31031,-6.36087
53.30977,-6.3604
53.30937,-6.35997
53.30912,-6.35967
53.30868,-6.35906
53.30834,-6.35853
53.30811,-6.35814
53.30793,-6.3578
53.30762,-6.35712
53.30752,-6.35688
53.30749,-6.35683
53.30729,-6.35636
53.30644,-6.35417
53.3064,-6.35408
53.30526,-6.35112
53.30515,-6.35081
53.3016,-6.34173
53.30111,-6.34064
53.30051,-6.33944
53.30013,-6.33876
53.29967,-6.33802
53.29937,-6.33757
53.29899,-6.33703
53.29857,-6.33647
53.29788,-6.33566
53.29719,-6.33495
53.29632,-6.33417
53.29583,-6.3338
53.29543,-6.33352
53.29526,-6.33342
53.29482,-6.33313
53.29473,-6.33308
53.29465,-6.33302
53.28738,-6.3289
53.28736,-6.32888
53.28354,-6.32671
53.28335,-6.32662
53.28325,-6.32655
53.28111,-6.32533
53.2809,-6.32522
53.28017,-6.32473
53.28016,-6.32472
53.27963,-6.32432
53.27963,-6.32431
53.27954,-6.32424
53.27932,-6.32405
53.27914,-6.32386
53.27898,-6.32371
53.27857,-6.32326
53.2784,-6.32305
53.27781,-6.32225
53.27749,-6.32174
53.27718,-6.32118
53.27687,-6.32055
53.27664,-6.32002
53.27659,-6.31989
53.27655,-6.31981
53.27633,-6.31922
53.27617,-6.31875
53.27597,-6.31808
53.27583,-6.31754
53.27558,-6.31638
53.2754,-6.31528
53.27529,-6.31424
53.2752,-6.31253
53.27515,-6.31103
53.27508,-6.31009
53.27497,-6.30912
53.27482,-6.30823
53.2747,-6.30767
53.27455,-6.30706
53.27444,-6.30667
53.2742,-6.30594
53.2739,-6.30514
53.27383,-6.30501
53.27363,-6.30455
53.27336,-6.30403
53.27319,-6.30373
53.27278,-6.3031
53.27245,-6.30265
53.27124,-6.30111
53.27073,-6.30035
53.27041,-6.29981
53.27018,-6.29937
53.2701,-6.2992
53.26996,-6.29894
53.2698,-6.29861
53.26936,-6.29758
53.26908,-6.29681
53.26899,-6.29651
53.26889,-6.29623
53.26866,-6.29541
53.26847,-6.29463
53.26811,-6.29296
53.26788,-6.29173
53.2676,-6.28993
53.26744,-6.28875
53.26724,-6.28689
53.26709,-6.28497
53.26701,-6.28341
53.26698,-6.2817
53.26698,-6.28017
53.26699,-6.28004
53.26699,-6.2798
53.26701,-6.27941
53.2671,-6.27836
53.26721,-6.27756
53.26732,-6.27697
53.26736,-6.27681
53.26739,-6.27665
53.26756,-6.27594
53.26779,-6.27515
53.26786,-6.27488
53.26799,-6.27448
53.26833,-6.27332
53.26853,-6.27257
53.26867,-6.27195
53.26867,-6.27192
53.2688,-6.27125
53.26891,-6.27046
53.26895,-6.27007
53.269,-6.26937
53.26901,-6.26895
53.26902,-6.26885
53.26902,-6.26789
53.26899,-6.26724
53.26898,-6.26715
53.26898,-6.26707
53.26889,-6.26613
53.26876,-6.26527
53.26869,-6.26489
53.26845,-6.26385
53.26786,-6.26185
53.26775,-6.26151
53.26748,-6.26058
53.26739,-6.26022
53.26721,-6.25936
53.26711,-6.25876
53.26699,-6.25772
53.26693,-6.25684
53.26692,-6.25616
53.26694,-6.25527
53.26698,-6.25464
53.2671,-6.25357
53.26724,-6.25276
53.2674,-6.25203
53.26752,-6.25158
53.26752,-6.25156
53.26759,-6.25133
53.2676,-6.25131
53.26776,-6.25078
53.26794,-6.25028
53.26819,-6.24968
53.26823,-6.24957
53.26861,-6.2488
53.26879,-6.24847
53.26879,-6.24846
53.269,-6.2481
53.26956,-6.24707
53.2698,-6.2466
53.27019,-6.24573
53.27068,-6.2444
53.27084,-6.24388
53.27115,-6.24274
53.2714,-6.24161
53.27164,-6.24007
53.27171,-6.23944
53.27171,-6.23936
53.27177,-6.23866
53.27181,-6.23796
53.27182,-6.23663
53.27178,-6.23445
53.2718,-6.2312
53.27183,-6.23045
53.27208,-6.22639
53.27213,-6.22455
53.27212,-6.22303
53.27202,-6.2209
53.27201,-6.22083
53.27201,-6.22074
53.272,-6.22072
53.27185,-6.21903
53.27178,-6.21852
53.27178,-6.21848
53.27148,-6.2165
53.27118,-6.21492
53.27082,-6.21337
53.27063,-6.21264
53.27006,-6.21061
53.26977,-6.20966
53.26917,-6.20783
53.26868,-6.20646
53.26805,-6.2048
53.26698,-6.20225
53.26628,-6.20073
53.26545,-6.19905
53.26375,-6.19579
53.26368,-6.19564
53.26217,-6.19274
53.26205,-6.19253
53.2614,-6.1913
53.26073,-6.19013
53.26028,-6.18939
53.26027,-6.18938
53.26012,-6.18912
53.259,-6.18734
53.25899,-6.18732
53.25818,-6.18604
53.25802,-6.18577
53.25682,-6.18389
53.25591,-6.18238
53.25562,-6.18185
53.25513,-6.18088
53.25447,-6.17945
53.25443,-6.17934
53.25411,-6.17859
53.25363,-6.17731
53.25333,-6.17644
53.25308,-6.17566
53.25201,-6.17198
53.2518,-6.17135
53.25151,-6.17054
53.25111,-6.16959
53.25081,-6.16895
53.2503,-6.168
53.25008,-6.16762
53.24985,-6.16725
53.24961,-6.16689
53.24928,-6.16643
53.24894,-6.16599
53.24859,-6.16558
53.24813,-6.16509
53.24618,-6.16318
53.24554,-6.16249
53.24528,-6.16217
53.24478,-6.1615
53.24413,-6.1605
53.24386,-6.16003
53.24361,-6.15956
53.24354,-6.15939
53.24346,-6.15922
53.24328,-6.15879
53.24315,-6.15852
53.24287,-6.15783
53.2428,-6.15768
53.2426,-6.15716
53.24227,-6.15616
53.24223,-6.15611
53.24222,-6.15609
53.24193,-6.15512
53.24105,-6.15124
53.2408,-6.15031
53.24059,-6.14962
53.24038,-6.149
53.24015,-6.14838
53.23997,-6.14794
53.23907,-6.14589
53.23906,-6.14588
53.23897,-6.14569
53.23882,-6.14533
53.23863,-6.14491
53.2385,-6.14465
53.2367,-6.14055
53.2367,-6.14054
53.23659,-6.1403
53.23653,-6.14015
53.23482,-6.13633
53.23435,-6.13534
53.2339,-6.13456
53.23375,-6.13432
53.2334,-6.13383
53.23322,-6.13361
53.23278,-6.13313
53.23251,-6.13286
53.23239,-6.13275
53.23182,-6.1323
53.23151,-6.13209
53.23099,-6.13176
53.23085,-6.13166
53.22773,-6.12962
53.22772,-6.12961
53.22713,-6.12925
53.2268,-6.12909
53.2266,-6.12901
53.22618,-6.12886
53.2259,-6.12879
53.22554,-6.12874
53.22526,-6.12872
53.22495,-6.12871
53.22229,-6.1287
53.22136,-6.12867
53.22124,-6.12865
53.22101,-6.12863
53.2206,-6.12855
53.22017,-6.12845
53.21966,-6.12829
53.21945,-6.1282
53.21935,-6.12817
53.21895,-6.12799
53.21839,-6.1277
53.21376,-6.12497
53.21355,-6.12486
53.21298,-6.1246
53.21264,-6.12447
53.21233,-6.12438
53.21183,-6.12427
53.21135,-6.12421
53.21107,-6.12419
53.21085,-6.12419
53.21011,-6.12424
53.20911,-6.12448
53.20881,-6.12458
53.20855,-6.12471
53.20839,-6.1248
53.20777,-6.12512
53.20773,-6.12515
53.20761,-6.12522
53.2072,-6.12551
53.20691,-6.12573
53.20389,-6.12844
53.20389,-6.12845
53.20239,-6.12978
53.20231,-6.12986
53.2023,-6.12986
53.20046,-6.13148
53.19954,-6.1321
53.19932,-6.13222
53.19885,-6.13245
53.19843,-6.13262
53.19735,-6.13297
53.19702,-6.13309
53.19695,-6.13312
53.19611,-6.13354
53.19584,-6.1337
53.19549,-6.13393
53.19472,-6.13456
53.19453,-6.13473
53.19449,-6.13476
53.19375,-6.13553
53.19371,-6.13558
53.19351,-6.1358
53.19288,-6.13655
53.19258,-6.13687
53.19257,-6.13689
53.19215,-6.13728
53.19174,-6.1376
53.19154,-6.13774
53.19126,-6.13792
53.19105,-6.13804
53.19052,-6.13827
53.19043,-6.1383
53.19013,-6.13837
53.18976,-6.13843
53.18949,-6.13845
53.18921,-6.13843
53.18874,-6.13833
53.18844,-6.13825
53.18822,-6.13818
53.18807,-6.13812
53.18792,-6.13805
53.18745,-6.13775
53.18743,-6.13774
53.18552,-6.13624
53.18499,-6.13585
53.18471,-6.13567
53.18424,-6.13539
53.18398,-6.13527
53.18381,-6.13518
53.18337,-6.13502
53.18322,-6.13498
53.18316,-6.13497
53.18275,-6.13497
53.18249,-6.13499
53.18202,-6.13507
53.18184,-6.13515
53.18126,-6.13536
53.18102,-6.13549
53.1805,-6.13584
53.18028,-6.13603
53.17934,-6.13677
53.17933,-6.13678
53.17889,-6.13711
53.17799,-6.13766
53.17782,-6.13775
53.17671,-6.13826
53.1767,-6.13827
53.17607,-6.13856
53.17567,-6.1387
53.17521,-6.1388
53.17482,-6.13885
53.1747,-6.13886
53.17439,-6.13886
53.17431,-6.13885
53.17421,-6.13885
53.17396,-6.13882
53.17383,-6.13879
53.17378,-6.13879
53.17362,-6.13874
53.1735,-6.13871
53.1734,-6.13867
53.17333,-6.13865
53.1731,-6.13855
53.17304,-6.13853
53.17294,-6.13848
53.17282,-6.13843
53.1725,-6.13824
53.17213,-6.138
53.17203,-6.13792
53.17187,-6.13782
53.17182,-6.13778
53.17173,-6.13772
53.17171,-6.1377
53.17163,-6.13765
53.17094,-6.13716
53.17078,-6.13703
53.1696,-6.13618
53.16958,-6.13616
53.16931,-6.13599
53.1687,-6.13554
53.16747,-6.13468
53.16713,-6.13446
53.16412,-6.1323
53.16395,-6.13217
53.16313,-6.1316
53.16296,-6.13145
53.16293,-6.13144
53.16265,-6.13125
53.16216,-6.13094
53.16183,-6.1307
53.16174,-6.13062
53.16161,-6.13052
53.16118,-6.13013
53.1609,-6.12985
53.1606,-6.12951
53.16037,-6.12927
53.16026,-6.12917
53.16011,-6.12902
53.15974,-6.1287
53.15958,-6.12859
53.15942,-6.12846
53.15902,-6.12818
53.1588,-6.12805
53.15874,-6.12802
53.15862,-6.12795
53.15861,-6.12794
53.15849,-6.12788
53.15839,-6.12784
53.15829,-6.12779
53.15808,-6.1277
53.15806,-6.1277
53.15799,-6.12766
53.15776,-6.12758
53.15772,-6.12756
53.15744,-6.12745
53.15734,-6.1274
53.15728,-6.12738
53.15723,-6.12735
53.15693,-6.1272
53.1569,-6.12717
53.15631,-6.1268
53.15584,-6.12647
53.15495,-6.12581
53.15457,-6.12555
53.15425,-6.12535
53.15385,-6.12514
53.15364,-6.12504
53.15333,-6.12491
53.15321,-6.12487
53.15301,-6.12479
53.15237,-6.12458
53.15206,-6.1245
53.15185,-6.12446
53.15164,-6.12443
53.15131,-6.1244
53.15102,-6.1244
53.15088,-6.12441
53.15078,-6.12441
53.15055,-6.12445
53.15035,-6.12447
53.15013,-6.12452
53.15003,-6.12455
53.14982,-6.1246
53.14963,-6.12466
53.14939,-6.12471
53.14927,-6.12475
53.14898,-6.12481
53.14876,-6.12484
53.14836,-6.12487
53.14787,-6.12486
53.14739,-6.12478
53.14728,-6.12474
53.14708,-6.1247
53.14649,-6.1245
53.14628,-6.12442
53.14609,-6.12436
53.1459,-6.12429
53.1457,-6.12423
53.14568,-6.12422
53.14558,-6.12419
53.14547,-6.12417
53.14538,-6.12414
53.14495,-6.12406
53.1448,-6.12404
53.14451,-6.12402
53.14406,-6.12402
53.144,-6.124
53.14363,-6.12402
53.14355,-6.12402
53.14314,-6.12406
53.14241,-6.12411
53.14204,-6.12411
53.14193,-6.1241
53.14173,-6.12407
53.14144,-6.12399
53.14119,-6.12389
53.14109,-6.12384
53.1408,-6.12365
53.14056,-6.12346
53.14041,-6.12333
53.14032,-6.12324
53.14016,-6.12305
53.14014,-6.12304
53.13981,-6.12257
53.13977,-6.1225
53.13969,-6.12238
53.13955,-6.12213
53.13954,-6.1221
53.13937,-6.12176
53.13912,-6.12118
53.13911,-6.12117
53.13906,-6.12103
53.13899,-6.12089
53.13887,-6.1206
53.1388,-6.12046
53.13873,-6.12029
53.1387,-6.12023
53.13867,-6.12018
53.13862,-6.12007
53.13817,-6.11924
53.13809,-6.11911
53.13802,-6.11898
53.13794,-6.11885
53.13791,-6.11878
53.13772,-6.11846
53.13765,-6.11833
53.13749,-6.11807
53.13746,-6.11803
53.13726,-6.11771
53.13709,-6.11746
53.13684,-6.11713
53.13676,-6.11701
53.1367,-6.11693
53.13625,-6.11639
53.13624,-6.11637
53.13591,-6.11598
53.13587,-6.11594
53.13573,-6.11577
53.13573,-6.11576
53.13547,-6.11545
53.13513,-6.11501
53.13501,-6.11484
53.13496,-6.11478
53.13472,-6.11442
53.13377,-6.1129
53.1337,-6.11277
53.13368,-6.11275
53.13337,-6.11221
53.13313,-6.11182
53.13286,-6.11135
53.13242,-6.11063
53.13234,-6.11052
53.13227,-6.1104
53.12968,-6.10645
53.12964,-6.10638
53.12925,-6.10583
53.12883,-6.10534
53.12863,-6.10514
53.12855,-6.10507
53.12827,-6.10485
53.12791,-6.10463
53.12779,-6.10457
53.12767,-6.10452
53.12761,-6.10449
53.1273,-6.10439
53.12705,-6.10434
53.1269,-6.10432
53.12676,-6.10431
53.12652,-6.10431
53.12637,-6.10432
53.12622,-6.10434
53.12618,-6.10434
53.12599,-6.10438
53.12581,-6.10443
53.12559,-6.10451
53.12529,-6.10464
53.12515,-6.10469
53.12467,-6.10489
53.1243,-6.10501
53.12386,-6.10512
53.12321,-6.10521
53.12272,-6.10524
53.12246,-6.10524
53.12216,-6.10522
53.12155,-6.10514
53.12121,-6.10506
53.12087,-6.10496
53.12049,-6.10482
53.12027,-6.10475
53.11966,-6.10453
53.11911,-6.10435
53.11871,-6.10424
53.11844,-6.10418
53.11835,-6.10415
53.11834,-6.10415
53.11782,-6.10406
53.11724,-6.10399
53.1166,-6.10395
53.11601,-6.10395
53.11593,-6.10396
53.11582,-6.10396
53.11551,-6.10398
53.11545,-6.10398
53.11542,-6.10399
53.11531,-6.10399
53.11525,-6.104
53.11487,-6.10403
53.11424,-6.10411
53.11414,-6.10413
53.11405,-6.10414
53.11398,-6.10416
53.11393,-6.10417
53.11382,-6.10418
53.11364,-6.10422
53.11362,-6.10422
53.11351,-6.10425
53.11318,-6.10431
53.11231,-6.10454
53.11184,-6.10469
53.11126,-6.1049
53.1111,-6.10495
53.11056,-6.10516
53.11049,-6.10518
53.10986,-6.10551
53.10907,-6.10602
53.10893,-6.1061
53.10838,-6.10636
53.10809,-6.10646
53.10775,-6.10655
53.10744,-6.1066
53.10741,-6.10661
53.10504,-6.10708
53.10502,-6.10709
53.10344,-6.10739
53.10274,-6.10746
53.10236,-6.10747
53.10189,-6.10744
53.10143,-6.10738
53.10085,-6.10725
53.1006,-6.10718
53.10038,-6.1071
53.10024,-6.10706
53.09951,-6.10678
53.09888,-6.10648
53.09831,-6.10616
53.09765,-6.10572
53.09723,-6.1054
53.09654,-6.10481
53.09602,-6.1043
53.09588,-6.10414
53.09577,-6.10403
53.09518,-6.10334
53.09484,-6.1029
53.09481,-6.10285
53.09464,-6.10262
53.0945,-6.10241
53.09448,-6.10239
53.09318,-6.10047
53.09313,-6.10038
53.09262,-6.09963
53.09259,-6.0996
53.09221,-6.09903
53.0922,-6.09902
53.0918,-6.09844
53.09173,-6.09835
53.09067,-6.0968
53.09065,-6.09676
53.0879,-6.09271
53.08758,-6.09229
53.08727,-6.09191
53.08686,-6.09146
53.08646,-6.09107
53.08622,-6.09086
53.08592,-6.09062
53.08587,-6.09059
53.08564,-6.09041
53.08521,-6.09014
53.08488,-6.08995
53.08467,-6.08984
53.08414,-6.08962
53.08394,-6.08955
53.08387,-6.08952
53.08344,-6.08939
53.08309,-6.08932
53.08271,-6.08926
53.08227,-6.08924
53.08193,-6.08924
53.08167,-6.08925
53.08136,-6.08929
53.0813,-6.08929
53.08122,-6.08931
53.08089,-6.08937
53.08079,-6.0894
53.08065,-6.08943
53.08048,-6.08948
53.08005,-6.08963
53.07994,-6.08968
53.07983,-6.08972
53.07938,-6.08994
53.07908,-6.0901
53.0786,-6.09039
53.07854,-6.09042
53.07773,-6.09091
53.07772,-6.09091
53.07754,-6.09101
53.0774,-6.0911
53.07732,-6.09114
53.07723,-6.0912
53.07694,-6.09137
53.07677,-6.09148
53.07562,-6.09216
53.07527,-6.09234
53.07489,-6.09251
53.0744,-6.09266
53.07427,-6.09269
53.07413,-6.09273
53.07382,-6.09278
53.07347,-6.09282
53.07297,-6.09282
53.07258,-6.09279
53.07229,-6.09275
53.07213,-6.09272
53.07205,-6.09271
53.07179,-6.09266
53.07165,-6.09262
53.07043,-6.09233
53.07023,-6.09227
53.06825,-6.09179
53.06816,-6.09178
53.06814,-6.09177
53.06782,-6.09172
53.0673,-6.09167
53.06719,-6.09167
53.06708,-6.09166
53.06676,-6.09166
53.06665,-6.09167
53.06655,-6.09167
53.06603,-6.09172
53.06593,-6.09174
53.06578,-6.09176
53.06575,-6.09177
53.0652,-6.09189
53.06518,-6.0919
53.06478,-6.09201
53.0633,-6.09247
53.06314,-6.09251
53.06294,-6.09258
53.06261,-6.09268
53.06252,-6.0927
53.06233,-6.09276
53.06191,-6.09286
53.0616,-6.09291
53.0615,-6.09292
53.06138,-6.09294
53.06128,-6.09295
53.06107,-6.09296
53.06054,-6.09296
53.06012,-6.09292
53.05992,-6.09288
53.05982,-6.09287
53.05971,-6.09284
53.05959,-6.09282
53.05912,-6.09269
53.05884,-6.09258
53.05874,-6.09255
53.05864,-6.0925
53.05853,-6.09246
53.05772,-6.09207
53.05762,-6.09201
53.05752,-6.09196
53.05748,-6.09195
53.05712,-6.09177
53.05691,-6.09168
53.0567,-6.0916
53.0566,-6.09157
53.0565,-6.09153
53.05619,-6.09144
53.05609,-6.09142
53.05598,-6.09139
53.05577,-6.09135
53.05566,-6.09134
53.05555,-6.09132
53.05524,-6.09129
53.05503,-6.09129
53.05491,-6.09128
53.05481,-6.09128
53.05471,-6.09129
53.0546,-6.09129
53.05439,-6.09131
53.05428,-6.09133
53.05424,-6.09133
53.05386,-6.0914
53.05376,-6.09143
53.05365,-6.09145
53.05344,-6.09151
53.05334,-6.09155
53.05323,-6.09158
53.05322,-6.09158
53.05312,-6.09162
53.05302,-6.09165
53.05251,-6.09185
53.05221,-6.09195
53.05211,-6.09199
53.05179,-6.09208
53.05156,-6.09213
53.05133,-6.09217
53.05117,-6.09219
53.05096,-6.0922
53.05051,-6.0922
53.05011,-6.09216
53.04989,-6.09212
53.04957,-6.09204
53.04922,-6.09193
53.04897,-6.09183
53.04843,-6.09156
53.0477,-6.09108
53.04715,-6.09065
53.04665,-6.09022
53.04582,-6.08954
53.04517,-6.08906
53.04492,-6.0889
53.04468,-6.08876
53.0439,-6.08836
53.0432,-6.08809
53.04241,-6.08784
53.04229,-6.08781
53.04165,-6.08769
53.04134,-6.08765
53.04072,-6.08763
53.03984,-6.08766
53.03899,-6.08784
53.03856,-6.08796
53.03802,-6.08815
53.03751,-6.08843
53.0368,-6.08886
53.03611,-6.08931
53.03498,-6.09013
53.03464,-6.09036
53.03425,-6.09058
53.03397,-6.09072
53.03367,-6.09084
53.03333,-6.09096
53.03325,-6.09098
53.0302,-6.09221
53.02908,-6.09264
53.02867,-6.09281
53.02823,-6.09301
53.02783,-6.09321
53.0273,-6.09353
53.0263,-6.0942
53.02597,-6.09444
53.02182,-6.09731
53.02178,-6.09733
53.01962,-6.09882
53.01912,-6.09913
53.01888,-6.09926
53.01842,-6.09949
53.01779,-6.09974
53.01741,-6.09985
53.0174,-6.09985
53.01724,-6.09989
53.01706,-6.09992
53.0169,-6.09996
53.0165,-6.10002
53.01627,-6.10004
53.01601,-6.10005
53.01561,-6.10004
53.01517,-6.1
53.01473,-6.09992
53.01455,-6.09988
53.01395,-6.09971
53.01355,-6.09956
53.01294,-6.09926
53.01256,-6.09904
53.01216,-6.09879
53.012,-6.09868
53.01163,-6.0984
53.01125,-6.09808
53.01108,-6.09792
53.01042,-6.09723
53.01018,-6.09696
53.01,-6.09674
53.00998,-6.09672
53.00829,-6.09437
53.00774,-6.09368
53.00731,-6.09322
53.00706,-6.09299
53.00703,-6.09295
53.00635,-6.0924
53.00604,-6.09217
53.00568,-6.09192
53.0054,-6.09175
53.00489,-6.0915
53.00456,-6.09135
53.00453,-6.09126
53.00416,-6.09112
53.00352,-6.09083
53.00314,-6.0907
53.0031,-6.09069
53.00308,-6.09068
53.00296,-6.09064
53.00292,-6.09062
53.0017,-6.09019
53.00163,-6.09016
53.00154,-6.09011
53.00149,-6.09006
53.00145,-6.09001
53.00138,-6.0899
53.00137,-6.08986
53.00133,-6.08974
53.00125,-6.08966
53.00121,-6.08964
53.00117,-6.08964
53.00114,-6.08965
